Entity,Code,Day,"Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
San Marino,SMR,2022-07-24,,,,344.571
San Marino,SMR,2022-07-31,,,,371.714
San Marino,SMR,2022-08-07,,,,362.429
San Marino,SMR,2022-08-14,,,,340.429
San Marino,SMR,2022-08-21,,,,286.857
San Marino,SMR,2022-08-28,,,,230.143
San Marino,SMR,2022-09-04,,,,166.143
San Marino,SMR,2022-09-11,,,,125.714
San Marino,SMR,2022-09-18,,,,95.143
San Marino,SMR,2022-09-25,,,,89.286
San Marino,SMR,2022-10-02,,,,95.286
San Marino,SMR,2022-10-09,,,,115.286
San Marino,SMR,2022-10-16,,,,136.143
San Marino,SMR,2022-10-23,,,,150.571
San Marino,SMR,2022-10-30,,,,157.714
San Marino,SMR,2022-11-06,,,,159.571
San Marino,SMR,2022-11-13,,,,160.571
San Marino,SMR,2022-11-20,,,,159.857
San Marino,SMR,2022-11-27,,,,159.143
San Marino,SMR,2022-12-04,,,,158.857
San Marino,SMR,2022-12-11,,,,164
San Marino,SMR,2022-12-18,,,,173.143
San Marino,SMR,2022-12-25,,,,189
San Marino,SMR,2023-01-01,,,,197.429
San Marino,SMR,2023-01-08,,,,192
San Marino,SMR,2023-01-15,,,,172
San Marino,SMR,2023-01-22,,,,142.571
San Marino,SMR,2023-01-29,,,,115.571
San Marino,SMR,2023-02-05,,,,93
San Marino,SMR,2023-02-12,,,,69.571
San Marino,SMR,2023-02-19,,,,51.429
San Marino,SMR,2023-02-26,,,,41.714
San Marino,SMR,2023-03-05,,,,34.857
San Marino,SMR,2023-03-12,,,,37
San Marino,SMR,2023-03-19,,,,45.714
San Marino,SMR,2023-03-26,,,,47.286
San Marino,SMR,2023-04-02,,,,50.286
San Marino,SMR,2023-04-09,,,,49.429
San Marino,SMR,2023-04-16,,,,53.857
San Marino,SMR,2023-04-23,,,,59.571
San Marino,SMR,2023-04-30,,,,67
San Marino,SMR,2023-05-07,,,,65.857
San Marino,SMR,2023-05-14,,,,63.714
San Marino,SMR,2023-05-21,,,,60.286
San Marino,SMR,2023-05-28,,,,57.429
San Marino,SMR,2023-06-04,,,,48.429
San Marino,SMR,2023-06-11,,,,39.714
San Marino,SMR,2023-06-18,,,,26.571
San Marino,SMR,2023-06-25,,,,16.857
San Marino,SMR,2023-07-02,,,,11.571
San Marino,SMR,2023-07-09,,,,8.286
San Marino,SMR,2023-07-16,,,,7.714
San Marino,SMR,2023-07-23,,,,7.143
San Marino,SMR,2023-07-30,,,,6.714
San Marino,SMR,2023-08-06,,,,6.857
San Marino,SMR,2023-08-13,,,,8
San Marino,SMR,2023-08-20,,,,8
San Marino,SMR,2023-08-27,,,,12.857
San Marino,SMR,2023-09-03,,,,15.429
San Marino,SMR,2023-09-10,,,,22.143
San Marino,SMR,2023-09-17,,,,26
San Marino,SMR,2023-09-24,,,,32.571
San Marino,SMR,2023-10-01,,,,37.429
San Marino,SMR,2023-10-08,,,,45
San Marino,SMR,2023-10-15,,,,40.143
San Marino,SMR,2023-10-22,,,,35.714
San Marino,SMR,2023-10-29,,,,36.571
San Marino,SMR,2023-11-05,,,,37.714
San Marino,SMR,2023-11-12,,,,39.286
San Marino,SMR,2023-11-19,,,,69.857
San Marino,SMR,2023-11-26,,,,85
San Marino,SMR,2023-12-03,,,,85
San Marino,SMR,2023-12-10,,,,85
San Marino,SMR,2023-12-17,,,,76
San Marino,SMR,2023-12-24,,,,69.714
San Marino,SMR,2023-12-31,,,,60.286
San Marino,SMR,2024-01-07,,,,22.714
San Marino,SMR,2024-01-14,,,,0
Sao Tome and Principe,STP,2020-05-13,14.9856746330207,7.30130324938809,40.1455257046431,
Sao Tome and Principe,STP,2020-05-14,19.8370647153956,9.68246697691908,52.2974754411417,
Sao Tome and Principe,STP,2020-05-15,15.5807672679642,7.61907376378994,40.4410663727397,
Sao Tome and Principe,STP,2020-05-16,8.74785817382008,4.28565273973028,22.3846560315703,
Sao Tome and Principe,STP,2020-05-17,8.73224217829572,4.2856481869253,21.9788816504664,34.286
Sao Tome and Principe,STP,2020-05-18,8.71744624755968,4.28564404931318,21.5921239099419,
Sao Tome and Principe,STP,2020-05-19,10.9600773946536,5.39677837590567,26.8439432240836,
Sao Tome and Principe,STP,2020-05-20,9.97930089295753,4.92121451979165,24.1903868855441,
Sao Tome and Principe,STP,2020-05-21,5.14355547751885,2.54005002139916,12.3515702061682,
Sao Tome and Principe,STP,2020-05-22,5.13688556528054,2.54004378128264,12.2390123432797,
Sao Tome and Principe,STP,2020-05-23,5.13072456375538,2.54004264854903,12.1538741317336,
Sao Tome and Principe,STP,2020-05-24,17.9354232962306,8.88903716052559,42.2963985673858,41.571
Sao Tome and Principe,STP,2020-05-25,20.4770646966038,10.1590553443497,48.1061060246151,
Sao Tome and Principe,STP,2020-05-26,16.9404716152553,8.41235672675221,39.6400027175148,
Sao Tome and Principe,STP,2020-05-27,60.6816041090104,30.1593653850552,141.36059714595,
Sao Tome and Principe,STP,2020-05-28,61.272786275608,30.4770914589929,142.314389668629,
Sao Tome and Principe,STP,2020-05-29,66.0102710224994,32.8571227834408,152.924225122466,
Sao Tome and Principe,STP,2020-05-30,67.5620346732787,33.6515573686901,156.127635641095,
Sao Tome and Principe,STP,2020-05-31,59.8768929364686,29.8414634238384,137.9887244191,67.857
Sao Tome and Principe,STP,2020-06-01,58.572162303442,29.2070095330165,134.826218219987,
Sao Tome and Principe,STP,2020-06-02,58.8620096338079,29.3658879049552,135.298780527757,
Sao Tome and Principe,STP,2020-06-03,13.6755186583772,6.82562377752856,31.4260376471542,
Sao Tome and Principe,STP,2020-06-04,13.0336981708534,6.50783757844599,29.9474797917307,
Sao Tome and Principe,STP,2020-06-05,13.0291473087162,6.50783554115467,29.9149785362483,
Sao Tome and Principe,STP,2020-06-06,14.6129811829718,7.30117027446956,33.5196423501485,
Sao Tome and Principe,STP,2020-06-07,10.79840014682,5.39670420590639,24.7782917096676,72.714
Sao Tome and Principe,STP,2020-06-08,9.84458605789909,4.92114374330541,22.5975296010272,
Sao Tome and Principe,STP,2020-06-09,9.52489241262187,4.76225338132699,21.8506863567757,
Sao Tome and Principe,STP,2020-06-10,9.52337838720602,4.76224943115903,21.8385558317883,
Sao Tome and Principe,STP,2020-06-11,46.973232316204,23.4923457841632,107.668018603299,
Sao Tome and Principe,STP,2020-06-12,44.4295570406818,22.2223308347697,101.85444988351,
Sao Tome and Principe,STP,2020-06-13,44.744193915068,22.3812118647714,102.65130698109,
Sao Tome and Principe,STP,2020-06-14,46.328319455287,23.1745472954448,106.339216848934,93
Sao Tome and Principe,STP,2020-06-15,46.6452077963207,23.3334202220048,107.125645991137,
Sao Tome and Principe,STP,2020-06-16,46.6455460167228,23.3334180475355,107.106477492186,
Sao Tome and Principe,STP,2020-06-17,49.8211027027521,24.9211996340868,114.506637302331,
Sao Tome and Principe,STP,2020-06-18,16.1850415018417,8.09558515670127,37.2212843508293,
Sao Tome and Principe,STP,2020-06-19,15.5507719513624,7.77780995949017,35.7975340007545,
Sao Tome and Principe,STP,2020-06-20,13.648068932906,6.82558339902027,31.416854708229,
Sao Tome and Principe,STP,2020-06-21,12.3784968086499,6.19002510674979,28.5338740406389,96.429
Sao Tome and Principe,STP,2020-06-22,11.7466304715968,5.87335671852538,27.0683993129399,
Sao Tome and Principe,STP,2020-06-23,13.0172761051785,6.50780225815329,30.0118546926292,
Sao Tome and Principe,STP,2020-06-24,11.4321268143494,5.71446539356136,26.3722755152784,
Sao Tome and Principe,STP,2020-06-25,8.57495100714324,4.28557139832592,19.7890504189382,
Sao Tome and Principe,STP,2020-06-26,7.30677495565795,3.65112474451242,16.8760520843884,
Sao Tome and Principe,STP,2020-06-27,6.03597789613587,3.01556637760057,13.9527737189548,
Sao Tome and Principe,STP,2020-06-28,4.76696568448803,2.38111930163537,11.0246823288101,71.571
Sao Tome and Principe,STP,2020-06-29,4.76788579716481,2.38111963371944,11.0321377478367,
Sao Tome and Principe,STP,2020-06-30,3.49595077097742,1.74556163628488,8.10033450549969,
Sao Tome and Principe,STP,2020-07-01,2.22575138256188,1.11111472962887,5.16606518580119,
Sao Tome and Principe,STP,2020-07-02,1.58951742585122,0.793336095932134,3.69410324509128,
Sao Tome and Principe,STP,2020-07-03,1.9082799855913,0.952225436295525,4.44152972480075,
Sao Tome and Principe,STP,2020-07-04,2.22720367952867,1.11111477570737,5.19219489327874,
Sao Tome and Principe,STP,2020-07-05,1.90916976104383,0.952225262017837,4.45498064106086,68.429
Sao Tome and Principe,STP,2020-07-06,2.22829865863743,1.11111486736191,5.20996670149887,
Sao Tome and Principe,STP,2020-07-07,2.54762754763037,1.27000424488496,5.96650961608483,
Sao Tome and Principe,STP,2020-07-08,3.18599681813762,1.58778306965541,7.46645153566364,
Sao Tome and Principe,STP,2020-07-09,2.86803618601982,1.42889364083764,6.72721130521691,
Sao Tome and Principe,STP,2020-07-10,2.86894430033956,1.42889364923599,6.73830172312454,
Sao Tome and Principe,STP,2020-07-11,2.55077183840543,1.27000446032876,5.99832188072983,
Sao Tome and Principe,STP,2020-07-12,2.55165853212205,1.27000438595025,6.01434335903196,62.286
Sao Tome and Principe,STP,2020-07-13,2.87193806475264,1.42889399775475,6.78197645170153,
Sao Tome and Principe,STP,2020-07-14,3.50974157848578,1.74556128277672,8.31625891920941,
Sao Tome and Principe,STP,2020-07-15,2.55456784794266,1.2700044722782,6.0717661248109,
Sao Tome and Principe,STP,2020-07-16,4.15205539305481,2.06334080850897,9.87952968285399,
Sao Tome and Principe,STP,2020-07-17,4.47372621836715,2.22223048515728,10.6618360075834,
Sao Tome and Principe,STP,2020-07-18,4.47575292390978,2.2222304480484,10.678778307122,
Sao Tome and Principe,STP,2020-07-19,5.11820828657943,2.54000945258394,12.2148269129979,37.714
Sao Tome and Principe,STP,2020-07-20,5.44106863656595,2.69889911361044,13.0277089857742,
Sao Tome and Principe,STP,2020-07-21,4.48240857836837,2.22223135583295,10.7559260239097,
Sao Tome and Principe,STP,2020-07-22,4.48483505965087,2.22223159233531,10.7904260206412,
Sao Tome and Principe,STP,2020-07-23,3.20622879517706,1.5877844076095,7.73442835222873,
Sao Tome and Principe,STP,2020-07-24,2.88708973391005,1.42889537900717,6.98864454027763,
Sao Tome and Principe,STP,2020-07-25,38.1888800379812,18.8889834107277,92.7458108344638,
Sao Tome and Principe,STP,2020-07-26,38.2135725984829,18.8889849756181,93.1205662690901,49.857
Sao Tome and Principe,STP,2020-07-27,37.5960498801767,18.5712095836949,91.9954932607396,
Sao Tome and Principe,STP,2020-07-28,38.2663093435073,18.8889949569475,93.9942854828472,
Sao Tome and Principe,STP,2020-07-29,38.9386808893985,19.2067754206275,95.9929745968235,
Sao Tome and Principe,STP,2020-07-30,38.9685588409781,19.2067884117035,96.7001926714298,
Sao Tome and Principe,STP,2020-07-31,38.9998232381776,19.2067903834421,97.3920832146891,
Sao Tome and Principe,STP,2020-08-01,3.54738918241611,1.74556685151839,8.90570508719003,
Sao Tome and Principe,STP,2020-08-02,3.87368627830257,1.90445707058161,9.7740893254962,30.714
Sao Tome and Principe,STP,2020-08-03,3.55374601358238,1.74556748853135,9.02079383160526,
Sao Tome and Principe,STP,2020-08-04,2.91180285117787,1.42889921445005,7.45422763292683,
Sao Tome and Principe,STP,2020-08-05,2.59054539795712,1.27000999961491,6.68513856123059,
Sao Tome and Principe,STP,2020-08-06,3.24200782103727,1.58779052060771,8.42854576857382,
Sao Tome and Principe,STP,2020-08-07,2.59584046312478,1.27001071384524,6.80291326392395,
Sao Tome and Principe,STP,2020-08-08,2.27349992689462,1.11112040733782,6.01298494841251,
Sao Tome and Principe,STP,2020-08-09,1.29959184188297,0.634450280645796,3.46044502928695,25.714
Sao Tome and Principe,STP,2020-08-10,1.30105042909716,0.634450681952848,3.50235540398361,
Sao Tome and Principe,STP,2020-08-11,1.30253740065438,0.634451067474594,3.53195695515252,
Sao Tome and Principe,STP,2020-02-09,,,,0
Sao Tome and Principe,STP,2020-02-16,,,,0
Sao Tome and Principe,STP,2020-02-23,,,,0
Sao Tome and Principe,STP,2020-03-01,,,,0
Sao Tome and Principe,STP,2020-03-08,,,,0
Sao Tome and Principe,STP,2020-03-15,,,,0
Sao Tome and Principe,STP,2020-03-22,,,,0
Sao Tome and Principe,STP,2020-03-29,,,,0
Sao Tome and Principe,STP,2020-04-05,,,,0
Sao Tome and Principe,STP,2020-04-12,,,,0.571
Sao Tome and Principe,STP,2020-04-19,,,,0.571
Sao Tome and Principe,STP,2020-04-26,,,,1.143
Sao Tome and Principe,STP,2020-05-03,,,,3.286
Sao Tome and Principe,STP,2020-05-10,,,,30.286
Sao Tome and Principe,STP,2020-08-16,,,,24.571
Sao Tome and Principe,STP,2020-08-23,,,,24.714
Sao Tome and Principe,STP,2020-08-30,,,,24
Sao Tome and Principe,STP,2020-09-06,,,,22.143
Sao Tome and Principe,STP,2020-09-13,,,,6.286
Sao Tome and Principe,STP,2020-09-20,,,,4.857
Sao Tome and Principe,STP,2020-09-27,,,,4.714
Sao Tome and Principe,STP,2020-10-04,,,,4
Sao Tome and Principe,STP,2020-10-11,,,,4.286
Sao Tome and Principe,STP,2020-10-18,,,,5.286
Sao Tome and Principe,STP,2020-10-25,,,,6
Sao Tome and Principe,STP,2020-11-01,,,,5.571
Sao Tome and Principe,STP,2020-11-08,,,,7.714
Sao Tome and Principe,STP,2020-11-15,,,,7.571
Sao Tome and Principe,STP,2020-11-22,,,,9.429
Sao Tome and Principe,STP,2020-11-29,,,,9
Sao Tome and Principe,STP,2020-12-06,,,,9.571
Sao Tome and Principe,STP,2020-12-13,,,,9.857
Sao Tome and Principe,STP,2020-12-20,,,,9.571
Sao Tome and Principe,STP,2020-12-27,,,,7.429
Sao Tome and Principe,STP,2021-01-03,,,,8.571
Sao Tome and Principe,STP,2021-01-10,,,,12.429
Sao Tome and Principe,STP,2021-01-17,,,,20.714
Sao Tome and Principe,STP,2021-01-24,,,,26.143
Sao Tome and Principe,STP,2021-01-31,,,,35.286
Sao Tome and Principe,STP,2021-02-07,,,,46.714
Sao Tome and Principe,STP,2021-02-14,,,,66.857
Sao Tome and Principe,STP,2021-02-21,,,,79.143
Sao Tome and Principe,STP,2021-02-28,,,,102.857
Sao Tome and Principe,STP,2021-03-07,,,,115.429
Sao Tome and Principe,STP,2021-03-14,,,,128
Sao Tome and Principe,STP,2021-03-21,,,,126.571
Sao Tome and Principe,STP,2021-03-28,,,,124.429
Sao Tome and Principe,STP,2021-04-04,,,,108.286
Sao Tome and Principe,STP,2021-04-11,,,,97.857
Sao Tome and Principe,STP,2021-04-18,,,,69.857
Sao Tome and Principe,STP,2021-04-25,,,,51.286
Sao Tome and Principe,STP,2021-05-02,,,,33.143
Sao Tome and Principe,STP,2021-05-09,,,,25.143
Sao Tome and Principe,STP,2021-05-16,,,,16.714
Sao Tome and Principe,STP,2021-05-23,,,,13.714
Sao Tome and Principe,STP,2021-05-30,,,,11.714
Sao Tome and Principe,STP,2021-06-06,,,,11.143
Sao Tome and Principe,STP,2021-06-13,,,,8.571
Sao Tome and Principe,STP,2021-06-20,,,,7.429
Sao Tome and Principe,STP,2021-06-27,,,,6.714
Sao Tome and Principe,STP,2021-07-04,,,,7
Sao Tome and Principe,STP,2021-07-11,,,,8
Sao Tome and Principe,STP,2021-07-18,,,,9.286
Sao Tome and Principe,STP,2021-07-25,,,,10.143
Sao Tome and Principe,STP,2021-08-01,,,,13.857
Sao Tome and Principe,STP,2021-08-08,,,,15.429
Sao Tome and Principe,STP,2021-08-15,,,,17.571
Sao Tome and Principe,STP,2021-08-22,,,,21.143
Sao Tome and Principe,STP,2021-08-29,,,,28.286
Sao Tome and Principe,STP,2021-09-05,,,,39
Sao Tome and Principe,STP,2021-09-12,,,,55.714
Sao Tome and Principe,STP,2021-09-19,,,,83.714
Sao Tome and Principe,STP,2021-09-26,,,,124
Sao Tome and Principe,STP,2021-10-03,,,,149
Sao Tome and Principe,STP,2021-10-10,,,,157.429
Sao Tome and Principe,STP,2021-10-17,,,,155
Sao Tome and Principe,STP,2021-10-24,,,,144.857
Sao Tome and Principe,STP,2021-10-31,,,,128.286
Sao Tome and Principe,STP,2021-11-07,,,,97.286
Sao Tome and Principe,STP,2021-11-14,,,,56
Sao Tome and Principe,STP,2021-11-21,,,,28.571
Sao Tome and Principe,STP,2021-11-28,,,,15
Sao Tome and Principe,STP,2021-12-05,,,,8.143
Sao Tome and Principe,STP,2021-12-12,,,,5.143
Sao Tome and Principe,STP,2021-12-19,,,,3.286
Sao Tome and Principe,STP,2021-12-26,,,,3.286
Sao Tome and Principe,STP,2022-01-02,,,,24.714
Sao Tome and Principe,STP,2022-01-09,,,,143.429
Sao Tome and Principe,STP,2022-01-16,,,,252
Sao Tome and Principe,STP,2022-01-23,,,,297.714
Sao Tome and Principe,STP,2022-01-30,,,,307.143
Sao Tome and Principe,STP,2022-02-06,,,,310.857
Sao Tome and Principe,STP,2022-02-13,,,,310.857
Sao Tome and Principe,STP,2022-02-20,,,,288.857
Sao Tome and Principe,STP,2022-02-27,,,,171.143
Sao Tome and Principe,STP,2022-03-06,,,,62.714
Sao Tome and Principe,STP,2022-03-13,,,,16.857
Sao Tome and Principe,STP,2022-03-20,,,,8.143
Sao Tome and Principe,STP,2022-03-27,,,,4.857
Sao Tome and Principe,STP,2022-04-03,,,,3.571
Sao Tome and Principe,STP,2022-04-10,,,,3.286
Sao Tome and Principe,STP,2022-04-17,,,,2.143
Sao Tome and Principe,STP,2022-04-24,,,,2.714
Sao Tome and Principe,STP,2022-05-01,,,,3.286
Sao Tome and Principe,STP,2022-05-08,,,,4.286
Sao Tome and Principe,STP,2022-05-15,,,,3.571
Sao Tome and Principe,STP,2022-05-22,,,,3.571
Sao Tome and Principe,STP,2022-05-29,,,,4.857
Sao Tome and Principe,STP,2022-06-05,,,,6.143
Sao Tome and Principe,STP,2022-06-12,,,,7.143
Sao Tome and Principe,STP,2022-06-19,,,,7.571
Sao Tome and Principe,STP,2022-06-26,,,,7.571
Sao Tome and Principe,STP,2022-07-03,,,,10.429
Sao Tome and Principe,STP,2022-07-10,,,,13.429
Sao Tome and Principe,STP,2022-07-17,,,,13.857
Sao Tome and Principe,STP,2022-07-24,,,,13.714
Sao Tome and Principe,STP,2022-07-31,,,,13.857
Sao Tome and Principe,STP,2022-08-07,,,,15
Sao Tome and Principe,STP,2022-08-14,,,,13.857
Sao Tome and Principe,STP,2022-08-21,,,,11.429
Sao Tome and Principe,STP,2022-08-28,,,,10.286
Sao Tome and Principe,STP,2022-09-04,,,,10.571
Sao Tome and Principe,STP,2022-09-11,,,,12.857
Sao Tome and Principe,STP,2022-09-18,,,,13.286
Sao Tome and Principe,STP,2022-09-25,,,,13.429
Sao Tome and Principe,STP,2022-10-02,,,,15.714
Sao Tome and Principe,STP,2022-10-09,,,,16.143
Sao Tome and Principe,STP,2022-10-16,,,,16.571
Sao Tome and Principe,STP,2022-10-23,,,,15.714
Sao Tome and Principe,STP,2022-10-30,,,,12.714
Sao Tome and Principe,STP,2022-11-06,,,,11
Sao Tome and Principe,STP,2022-11-13,,,,9.429
Sao Tome and Principe,STP,2022-11-20,,,,6.429
Sao Tome and Principe,STP,2022-11-27,,,,6
Sao Tome and Principe,STP,2022-12-04,,,,3.714
Sao Tome and Principe,STP,2022-12-11,,,,2.286
Sao Tome and Principe,STP,2022-12-18,,,,1.857
Sao Tome and Principe,STP,2022-12-25,,,,1.286
Sao Tome and Principe,STP,2023-01-01,,,,0.571
Sao Tome and Principe,STP,2023-01-08,,,,0.571
Sao Tome and Principe,STP,2023-01-15,,,,0.143
Sao Tome and Principe,STP,2023-01-22,,,,0.143
Sao Tome and Principe,STP,2023-01-29,,,,0
Sao Tome and Principe,STP,2023-02-05,,,,0.143
Sao Tome and Principe,STP,2023-02-12,,,,0.143
Sao Tome and Principe,STP,2023-02-19,,,,0.143
Sao Tome and Principe,STP,2023-02-26,,,,0.286
Sao Tome and Principe,STP,2023-03-05,,,,0.286
Sao Tome and Principe,STP,2023-03-12,,,,0.286
Sao Tome and Principe,STP,2023-03-19,,,,2.429
Sao Tome and Principe,STP,2023-03-26,,,,9.857
Sao Tome and Principe,STP,2023-04-02,,,,22.429
Sao Tome and Principe,STP,2023-04-09,,,,31.429
Sao Tome and Principe,STP,2023-04-16,,,,37.286
Sao Tome and Principe,STP,2023-04-23,,,,40.143
Sao Tome and Principe,STP,2023-04-30,,,,41
Sao Tome and Principe,STP,2023-05-07,,,,39
Sao Tome and Principe,STP,2023-05-14,,,,32.286
Sao Tome and Principe,STP,2023-05-21,,,,20
Sao Tome and Principe,STP,2023-05-28,,,,11.571
Sao Tome and Principe,STP,2023-06-04,,,,6.143
Sao Tome and Principe,STP,2023-06-11,,,,3.571
Sao Tome and Principe,STP,2023-06-18,,,,2.857
Sao Tome and Principe,STP,2023-06-25,,,,2.714
Sao Tome and Principe,STP,2023-07-02,,,,1.857
Sao Tome and Principe,STP,2023-07-09,,,,1.571
Sao Tome and Principe,STP,2023-07-16,,,,1.143
Sao Tome and Principe,STP,2023-07-23,,,,0.571
Sao Tome and Principe,STP,2023-07-30,,,,0.286
Sao Tome and Principe,STP,2023-08-06,,,,0.143
Sao Tome and Principe,STP,2023-08-13,,,,0.143
Sao Tome and Principe,STP,2023-08-20,,,,0.143
Sao Tome and Principe,STP,2023-08-27,,,,0.143
Sao Tome and Principe,STP,2023-09-03,,,,1
Sao Tome and Principe,STP,2023-09-10,,,,1
Sao Tome and Principe,STP,2023-09-17,,,,1.143
Sao Tome and Principe,STP,2023-09-24,,,,1.143
Sao Tome and Principe,STP,2023-10-01,,,,1.143
Sao Tome and Principe,STP,2023-10-08,,,,1.286
Sao Tome and Principe,STP,2023-10-15,,,,1.429
Sao Tome and Principe,STP,2023-10-22,,,,0.714
Sao Tome and Principe,STP,2023-10-29,,,,0.714
Sao Tome and Principe,STP,2023-11-05,,,,1
Sao Tome and Principe,STP,2023-11-12,,,,1.429
Sao Tome and Principe,STP,2023-11-19,,,,5.429
Sao Tome and Principe,STP,2023-11-26,,,,12.571
Sao Tome and Principe,STP,2023-12-03,,,,17.143
Sao Tome and Principe,STP,2023-12-10,,,,18.286
Sao Tome and Principe,STP,2023-12-17,,,,18.714
Sao Tome and Principe,STP,2023-12-24,,,,18.571
Sao Tome and Principe,STP,2023-12-31,,,,19.429
Sao Tome and Principe,STP,2024-01-07,,,,15.429
Sao Tome and Principe,STP,2024-01-14,,,,8.143
Saudi Arabia,SAU,2020-03-19,146.793045638831,55.3161719124952,395.975189340796,
Saudi Arabia,SAU,2020-03-20,215.727322070673,82.2950768036243,569.050901849337,
Saudi Arabia,SAU,2020-03-21,240.716977250505,93.3245921258588,620.197306784372,
Saudi Arabia,SAU,2020-03-22,405.509984074467,160.238030861519,1021.18243349429,56
Saudi Arabia,SAU,2020-03-23,532.895932327178,212.70673662965,1315.83184363511,
Saudi Arabia,SAU,2020-03-24,587.247015267119,227.404097139502,1428.78255080806,
Saudi Arabia,SAU,2020-03-25,862.831992575429,324.70630305502,2060.30297904663,
Saudi Arabia,SAU,2020-03-26,970.037364683223,369.790885598525,2302.57399438879,
Saudi Arabia,SAU,2020-03-27,989.370982916651,377.30437308727,2345.19769806033,
Saudi Arabia,SAU,2020-03-28,1001.04711847986,366.664936888498,2375.95857900207,
Saudi Arabia,SAU,2020-03-29,906.829888889313,323.684752014181,2159.70876097222,171.857
Saudi Arabia,SAU,2020-03-30,732.222829074725,259.321911112086,1750.55791746,
Saudi Arabia,SAU,2020-03-31,816.943254362572,288.508063266628,1959.64141959355,
Saudi Arabia,SAU,2020-04-01,648.724475712432,230.809017901218,1558.02349918421,
Saudi Arabia,SAU,2020-04-02,589.457303096609,216.262252475047,1413.46558036283,
Saudi Arabia,SAU,2020-04-03,551.673722308632,213.557115475751,1316.05585597414,
Saudi Arabia,SAU,2020-04-04,434.438766315235,169.532043615072,1026.46627576527,
Saudi Arabia,SAU,2020-04-05,480.767755701076,191.179063447216,1120.50206138056,311.286
Saudi Arabia,SAU,2020-04-06,509.370703508339,208.925000155605,1165.29618382953,
Saudi Arabia,SAU,2020-04-07,427.376096881693,182.554047397002,955.61264342941,
Saudi Arabia,SAU,2020-04-08,452.856450648303,202.592484001828,985.342811473111,
Saudi Arabia,SAU,2020-04-09,416.438438286153,195.330420174882,878.933862103942,
Saudi Arabia,SAU,2020-04-10,457.005991458154,223.797757326693,934.535630656067,
Saudi Arabia,SAU,2020-04-11,553.304589954663,280.809864758036,1095.7894227877,
Saudi Arabia,SAU,2020-04-12,564.395395544365,294.424974118584,1084.44364448413,576.143
Saudi Arabia,SAU,2020-04-13,619.574329844677,329.72333030297,1158.45371256216,
Saudi Arabia,SAU,2020-04-14,709.228926959586,382.708717355563,1294.96976559901,
Saudi Arabia,SAU,2020-04-15,750.061635635578,408.573104373942,1342.74392177814,
Saudi Arabia,SAU,2020-04-16,848.439484113711,465.079296098883,1494.75530510266,
Saudi Arabia,SAU,2020-04-17,891.91089523504,490.952297956338,1551.78903262221,
Saudi Arabia,SAU,2020-04-18,1003.90570511411,554.126682241418,1729.74646187676,
Saudi Arabia,SAU,2020-04-19,1217.35454661001,673.174448275762,2082.23335807505,1182
Saudi Arabia,SAU,2020-04-20,1404.80389457881,777.777778771078,2389.88400205386,
Saudi Arabia,SAU,2020-04-21,1589.8561639651,880.952222544265,2693.86767467766,
Saudi Arabia,SAU,2020-04-22,1792.83047848312,993.967777904609,3029.06013630274,
Saudi Arabia,SAU,2020-04-23,1977.62771085647,1096.82555561952,3334.37731910194,
Saudi Arabia,SAU,2020-04-24,2160.26976719444,1198.41222226596,3637.02034973288,
Saudi Arabia,SAU,2020-04-25,2277.2404334433,1263.49222226248,3830.27410710113,
Saudi Arabia,SAU,2020-04-26,2295.653827002,1273.81000004727,3859.09391432293,2327.429
Saudi Arabia,SAU,2020-04-27,2334.22660749637,1295.23777785432,3923.09002435398,
Saudi Arabia,SAU,2020-04-28,2382.09155305913,1321.74555572058,4003.88556912001,
Saudi Arabia,SAU,2020-04-29,2416.38246469104,1340.63444490693,4063.1886699898,
Saudi Arabia,SAU,2020-04-30,2469.47125820946,1369.84111273551,4155.58238524566,
Saudi Arabia,SAU,2020-05-01,2525.41658018631,1400.47667342406,4254.613904416,
Saudi Arabia,SAU,2020-05-02,2575.75336875794,1427.77780316572,4346.43165645977,
Saudi Arabia,SAU,2020-05-03,2624.68309109356,1453.96778721014,4438.65434224822,3622.286
Saudi Arabia,SAU,2020-05-04,2721.55249967228,1506.19004923949,4615.62979216712,
Saudi Arabia,SAU,2020-05-05,2827.68607278236,1562.69927488386,4813.30689875804,
Saudi Arabia,SAU,2020-05-06,2928.40277807562,1614.92387402967,5007.6616151942,
Saudi Arabia,SAU,2020-05-07,3042.20382049492,1672.3872834658,5232.12084488392,
Saudi Arabia,SAU,2020-05-08,3184.64187875736,1742.54501093497,5514.8678575381,
Saudi Arabia,SAU,2020-05-09,3310.53893378857,1799.2098006933,5777.67364628929,
Saudi Arabia,SAU,2020-05-10,3443.37328244691,1853.49418577657,6063.54954447042,5249.143
Saudi Arabia,SAU,2020-05-11,3596.96159938141,1910.63568257916,6395.82067456868,
Saudi Arabia,SAU,2020-05-12,3758.87553194415,1961.58856124629,6751.83067425941,
Saudi Arabia,SAU,2020-05-13,3943.65918142928,2011.74605545736,7158.50039769037,
Saudi Arabia,SAU,2020-05-14,4125.47948779829,2046.34920882243,7569.44692446142,
Saudi Arabia,SAU,2020-05-15,4345.65262467492,2085.39687449609,8060.09818016165,
